Pneu Scooter Data Log: 8/25/2012 6:39:03 PM
Time [s], DC Voltage [V], DC Current [A], Phase A Current [A], Phase B Current [A], Phase C Current [A], Sensor State [ABC], Flux State [ABC], Sensor Speed [rpm], Flux Speed [rpm], Accel Command [%], Brake Command [%], PWM Magnitude [%], PWM Phase [deg], Q-Axis Current [A], D-Axis Current [A], Sensor V-Index [16-bit], Flux V-Index [16-bit], Fault State, Debug Integer
19.64, 16.32, 0.00, -81.04, 40.52, 40.52, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.22, 81.20, 0, 0, 129, 1500
19.64, 16.33, 0.00, -80.68, 40.34, 40.34, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.23, 81.29, 0, 0, 129, 1500
19.66, 16.38, 0.00, -81.04, 40.52, 40.52, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.20, 81.21, 0, 0, 129, 1500
19.67, 16.33, 0.00, -80.76, 40.34, 40.42, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.22, 81.21, 0, 0, 129, 1500
19.69, 16.17, 0.00, -81.00, 40.50, 40.50, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.23, 81.28, 0, 0, 129, 1500
19.72, 16.30, 0.00, -81.36, 40.72, 40.64, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.20, 81.19, 0, 0, 129, 1500
19.73, 16.27, 0.00, -81.22, 40.72, 40.50, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.22, 81.25, 0, 0, 129, 1500
19.75, 16.32, 0.00, -81.04, 40.52, 40.52, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.22, 81.22, 0, 0, 129, 1500
19.77, 16.33, 0.00, -80.68, 40.34, 40.34, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.21, 81.20, 0, 0, 129, 1500
19.80, 16.25, 0.00, 0.34, -0.18, -0.16, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.03, 12.17, 0, 0, 129, 139
19.81, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.02, 1.38, 0, 0, 129, 85
19.86, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.15, 0, 0, 129, 88
19.86, 16.22, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.07, 0, 0, 129, 97
19.87, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.02, 0, 0, 129, 93
19.89, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 0, 129, 89
19.94, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.12, 0, 0, 129, 88
19.97, 16.25, 0.00, 0.06, -0.06, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.01, 0, 0, 129, 81
20.01, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.07, 0, 0, 129, 82
20.03, 16.33, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.07, 0, 0, 129, 87
20.06, 16.27, 0.00, -0.42, 0.24, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.10, 0, 0, 129, 97
20.08, 16.33, 0.00, 0.14, -0.10, -0.04, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.12, 0, 0, 129, 92
20.12, 16.30, 0.00, -0.26, 0.16, 0.10, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.04, 0, 0, 129, 76
20.12, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.20, 0, 0, 129, 67
20.14, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.02, 0, 0, 129, 72
20.16, 16.38, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.01, 0, 0, 129, 82
20.17, 16.27, 0.00, 0.10, -0.10, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.14, 0, 0, 129, 82
20.20, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.14, 0, 0, 129, 79
20.22, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 0, 129, 89
20.25, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.06, 0, 0, 129, 75
20.28, 16.27, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.05, 0, 0, 129, 90
20.28, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.03, 0, 0, 129, 80
20.30, 16.32, 0.00, -0.18, 0.16, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.03, 0, 0, 129, 81
20.33, 16.27, 0.00, 0.30, 0.00, -0.30, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.13, 0, 0, 129, 88
20.34, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.02, 0, 0, 129, 96
20.39, 16.24, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.00, 0, 0, 129, 53
20.40, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.04, 0, 0, 129, 78
20.42, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.00, 0, 0, 129, 88
20.45, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.02, 0.04, 0, 0, 129, 99
20.47, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.02, 0, 0, 129, 94
20.51, 16.27, 0.00, -0.14, 0.14, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.04, 0, 0, 129, 87
20.51, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.03, 0, 0, 129, 93
20.58, 16.33, 0.00, 0.34, -0.18, -0.16, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.05, 0.02, 0, 0, 129, 86
20.59, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.05, 0, 0, 129, 90
20.61, 16.30, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.04, 0, 0, 129, 98
20.64, 16.30, 0.00, -0.42, 0.24, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, -0.04, 0, 0, 129, 93
20.65, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, -0.12, 0, 0, 129, 76
20.67, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.09, 0, 0, 129, 78
20.69, 16.27, 0.00, -0.46, 0.24, 0.22, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.03, 0, 0, 129, 101
20.72, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.07, 0, 0, 129, 21
20.73, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.02, 0, 0, 129, 42
20.75, 16.30, 0.00, -0.42, 0.24, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, -0.01, 0, 0, 129, 55
20.76, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.01, 0, 0, 0, 69
20.81, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.01, 0, 0, 0, 65
20.83, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.03, 0, 0, 0, 92
20.84, 16.38, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.04, 0, 0, 0, 76
20.86, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.00, 0, 0, 0, 72
20.89, 16.32, 0.00, -0.18, 0.16, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, -0.03, 0, 0, 0, 74
20.90, 16.32, 0.00, -0.46, 0.24, 0.22, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.00, 0, 0, 0, 74
20.92, 16.33, 0.00, 0.14, -0.10, -0.04, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.04, 0, 0, 0, 42
20.94, 16.30, 0.00, -0.74, 0.40, 0.34, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.00, 0, 0, 0, 82
20.97, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.03, 0, 0, 0, 56
20.98, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.02, 0, 0, 0, 58
21.01, 16.30, 0.00, -0.58, 0.32, 0.26, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.03, 0, 0, 0, 73
21.04, 16.27, 0.00, -0.54, 0.30, 0.24, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.02, 0.11, 0, 0, 0, 99
21.08, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.15, 0, 0, 0, 62
21.09, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.05, 0, 0, 0, 56
21.11, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.03, 0.04, 0, 0, 0, 75
21.14, 16.27, 0.00, -0.20, 0.20, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.03, 0, 0, 0, 92
21.22, 16.27, 0.00, -0.54, 0.28, 0.26, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.03, 0.04, 0, 0, 0, 84
21.23, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.05, 0, 0, 0, 93
21.25, 16.33, 0.00, 0.26, -0.18, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.08, 0, 0, 0, 91
21.26, 16.38, 0.00, 0.10, 0.00, -0.10, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.07, 0, 0, 0, 55
21.31, 16.38, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.00, 0, 0, 0, 60
21.31, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.02, 0, 0, 0, 74
21.34, 16.27, 0.00, -0.42, 0.24, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.02, 0, 0, 0, 99
21.37, 16.33, 0.00, 0.06, -0.06, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.04, 0, 0, 0, 91
21.40, 16.33, 0.00, 0.34, -0.18, -0.16, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.02, 0, 0, 0, 87
21.43, 16.22, 0.00, 0.10, -0.10, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.11, 0, 0, 0, 89
21.48, 16.27, 0.00, -0.14, 0.14, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.04, 0, 0, 0, 91
21.48, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.05, 0.07, 0, 0, 0, 59
21.48, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.02, 0, 0, 0, 99
21.50, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.01, 0, 0, 0, 65
21.53, 16.25, 0.00, 0.26, -0.10, -0.16, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.06, 0, 0, 0, 64
21.54, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, 0.02, 0, 0, 0, 67
21.57, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.00, 0, 0, 0, 80
21.59, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.02, 0, 0, 0, 70
21.62, 16.25, 0.00, 0.06, -0.06, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.04, 0, 0, 0, 19
21.64, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.05, 0, 0, 0, 32
21.65, 16.32, 0.00, -0.18, 0.16, 0.02, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.11, 0, 38229, 0, 4
21.68, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.04, 0.03, 0, 38229, 0, -18
21.70, 16.33, 0.00, -0.14, 0.14, 0.00, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.00, 0, 38229, 0, 9
21.72, 16.27, 0.00, -0.42, 0.24, 0.18, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.03, 0, 38229, 0, 65
21.73, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.75, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.76, 16.25, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.07, 0, 38229, 0, 71
21.78, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.01, 0, 38229, 0, 74
21.79, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, -0.02, -0.01, 0, 38229, 0, 54
21.84, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.02, 0, 38229, 0, 99
21.84, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.00, 0, 38229, 0, 88
21.86, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.05, 0, 38229, 0, 91
21.89, 16.32, 0.00, -0.34, 0.16, 0.18, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, -0.02, 0.05, 0, 38229, 0, 97
21.90, 16.27, 0.00, -0.42, 0.24, 0.18, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.09, 0, 38229, 0, 98
21.92, 16.33, 0.00, 0.14, -0.10, -0.04, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, -0.02, -0.02, 0, 38229, 0, 84
21.95, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.04, 0, 38229, 0, 92
21.96, 16.30, 0.00, -0.42, 0.24, 0.18, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.04, 0, 38229, 0, 88
21.98, 16.30, 0.00, -0.42, 0.24, 0.18, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, -0.01, 0.17, 0, 38229, 0, 99
22.00, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.15, 0, 38229, 0, 90
22.03, 16.33, 0.00, 0.18, -0.10, -0.08, 0, 3, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.02, 0, 38229, 0, 89
22.06, 16.30, 0.00, -0.42, 0.24, 0.18, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.05, 0, 38229, 0, 94
22.09, 16.27, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.01, 0, 38229, 0, 91
22.12, 16.32, 0.00, -0.18, 0.16, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.05, -0.08, 0, 38229, 0, 87
22.12, 16.32, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, 0.07, 0, 38229, 0, 85
22.14, 16.30, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.00, 0.08, 0, 38229, 0, 91
22.18, 16.33, 0.00, 0.58, -0.30, -0.28, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.01, -0.01, 0, 38229, 0, 80
22.20, 16.32, 0.00, -0.02, 0.00, 0.02, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.03, 0, 38229, 0, 94
22.21, 16.30, 0.00, 0.02, -0.02, 0.00, 0, 1, 0, 0, 0, 0.0, 0.0, 0.0, 0.02, -0.09, 0, 38229, 0, 78
